session_id;user_id;pc_id;pc_zone;date;hours_played;pc_paid;discount_promo;bar_orders
SESS-30564;;PC-35;VIP;2026-08-12 04:13:00;5;1000;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30565;USR-3491;PC-39;Standard;2026-08-16 22:15:00;1;100;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30566;USR-3666;PC-17;Standard;2026-08-23 08:43:00;2;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30567;USR-3494;PC-35;Standard;2026-08-24 01:38:00;4;360;1;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30568;USR-3345;PC-42;VIP;2026-08-19 13:16:00;4;800;0;[]
SESS-30569;;PC-35;PS5;2026-08-28 21:45:00;2;450;1;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30570;USR-3089;PC-14;Bootcamp;2026-08-18 02:10:00;4;540;1;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30571;USR-3607;PC-01;Bootcamp;2026-08-22 07:13:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 3, ""price"": 120}]"
SESS-30572;USR-3614;PC-31;Bootcamp;2026-08-17 14:31:00;2;300;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30573;USR-3539;PC-01;Standard;2026-08-02 10:14:00;5;500;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30574;USR-3262;PC-24;Standard;2026-08-08 13:33:00;5;450;1;[]
SESS-30575;USR-3371;PC-25;VIP;2026-08-19 10:25:00;3;600;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30576;USR-3002;PC-20;VIP;2026-08-26 15:07:00;2;400;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30577;USR-3170;PC-05;Bootcamp;2026-08-16 23:56:00;5;675;1;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30578;USR-3581;PC-38;Bootcamp;2026-08-27 12:29:00;2;300;0;[]
SESS-30579;USR-3021;PC-16;Bootcamp;2026-08-26 12:00:00;2;300;0;[]
SESS-30580;USR-3228;PC-14;Standard;2026-08-16 18:28:00;4;360;1;[]
SESS-30581;USR-3393;PC-21;PS5;2026-08-19 20:13:00;4;1000;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30582;USR-3044;PC-41;Standard;2026-08-02 00:45:00;4;360;1;[]
SESS-30583;USR-3439;PC-28;VIP;2026-08-28 16:41:00;1;200;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30584;USR-3548;PC-08;Standard;2026-08-31 02:56:00;3;300;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}]"
SESS-30585;USR-3582;PC-22;Standard;2026-08-26 04:45:00;1;100;0;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30586;USR-3076;PC-35;Standard;2026-08-06 23:57:00;3;300;0;[]
SESS-30587;USR-3154;PC-34;Standard;2026-08-12 20:59:00;3;270;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30588;;PC-12;VIP;2026-08-07 05:53:00;2;400;0;[]
SESS-30589;USR-3167;PC-14;Standard;2026-08-31 17:48:00;1;100;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30590;USR-3099;PC-09;Bootcamp;2026-08-08 08:42:00;3;405;1;[]
SESS-30591;USR-3030;PC-13;Standard;2026-08-15 04:29:00;2;200;0;"[{""item_id"": ""BAR-12"", ""qty"": 2, ""price"": 260}]"
SESS-30592;USR-3583;PC-11;Standard;2026-08-11 17:04:00;1;100;0;[]
SESS-30593;USR-3076;PC-28;Standard;2026-08-18 17:12:00;2;200;0;[]
SESS-30594;USR-3596;PC-07;VIP;2026-08-13 13:04:00;4;720;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30595;USR-3678;PC-38;Standard;2026-08-29 14:34:00;1;100;0;[]
SESS-30596;USR-3172;PC-32;VIP;2026-08-09 16:13:00;2;400;0;[]
SESS-30597;USR-3217;PC-25;Standard;2026-08-07 05:06:00;1;100;0;[]
SESS-30598;USR-3624;PC-25;VIP;2026-08-25 14:40:00;1;200;0;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30599;USR-3543;PC-20;Bootcamp;2026-08-14 09:39:00;2;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30600;USR-3211;PC-11;Standard;2026-08-12 03:13:00;4;400;0;[]
SESS-30601;USR-3197;PC-32;Standard;2026-08-11 01:33:00;2;200;0;[]
SESS-30602;USR-3025;PC-33;VIP;2026-08-11 19:48:00;3;600;0;[]
SESS-30603;USR-3341;PC-16;VIP;2026-08-05 15:23:00;3;600;0;[]
SESS-30604;USR-3456;PC-10;Standard;2026-08-16 16:07:00;5;500;0;[]
SESS-30605;USR-3022;PC-30;Bootcamp;2026-08-28 07:55:00;12;1620;1;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}, {""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30606;USR-3119;PC-05;VIP;2026-08-21 06:45:00;1;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 2, ""price"": 200}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30607;USR-3278;PC-28;Bootcamp;2026-08-08 19:42:00;1;150;0;[]
SESS-30608;USR-3065;PC-37;Standard;2026-08-31 21:42:00;3;300;0;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30609;USR-3584;PC-41;Standard;2026-08-16 13:58:00;3;270;1;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30610;USR-3677;PC-13;Standard;2026-08-29 03:37:00;2;200;0;[]
SESS-30611;USR-3542;PC-30;PS5;2026-08-16 03:27:00;2;500;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30612;USR-3328;PC-15;Standard;2026-08-06 00:25:00;3;300;0;[]
SESS-30613;USR-3383;PC-37;Standard;2026-08-07 12:51:00;3;300;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30614;USR-3039;PC-25;VIP;2026-08-10 01:01:00;1;200;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30615;USR-3536;PC-16;Bootcamp;2026-08-30 01:26:00;2;300;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30616;USR-3570;PC-04;Standard;2026-08-23 09:38:00;2;200;0;[]
SESS-30617;USR-3172;PC-10;Standard;2026-08-13 08:41:00;1;100;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30618;;PC-38;Bootcamp;2026-08-24 07:31:00;4;600;0;[]
SESS-30619;USR-3638;PC-25;Standard;2026-08-25 05:25:00;4;360;1;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}]"
SESS-30620;USR-3183;PC-35;Bootcamp;2026-08-11 05:25:00;4;540;1;[]
SESS-30621;USR-3573;PC-27;Standard;2026-08-13 08:42:00;4;360;1;[]
SESS-30622;USR-3644;PC-07;Standard;2026-08-19 02:18:00;1;100;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30623;USR-3406;PC-32;Standard;2026-08-05 13:09:00;8;720;1;[]
SESS-30624;;PC-11;Standard;2026-08-20 19:27:00;2;200;0;[]
SESS-30625;USR-3254;PC-06;Standard;2026-08-28 19:58:00;2;200;0;[]
SESS-30626;USR-3436;PC-40;Bootcamp;2026-08-13 13:32:00;2;300;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30627;USR-3391;PC-06;Bootcamp;2026-08-21 15:29:00;1;150;0;[]
SESS-30628;USR-3585;PC-29;Standard;2026-08-01 21:16:00;1;100;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30629;USR-3160;PC-26;Standard;2026-08-13 07:32:00;4;400;0;[]
SESS-30630;USR-3557;PC-05;Standard;2026-08-22 04:28:00;3;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30631;USR-3615;PC-03;PS5;2026-08-25 13:38:00;5;1125;1;[]
SESS-30632;USR-3320;PC-32;Standard;2026-08-05 20:55:00;2;200;0;[]
SESS-30633;USR-3396;PC-01;Standard;2026-08-11 17:03:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 2, ""price"": 100}]"
SESS-30634;USR-3115;PC-07;Standard;2026-08-18 08:40:00;3;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30635;USR-3424;PC-43;Standard;2026-08-27 10:27:00;1;100;0;[]
SESS-30636;USR-3267;PC-36;Standard;2026-08-23 12:34:00;5;500;0;[]
SESS-30637;USR-3045;PC-06;Standard;2026-08-21 01:01:00;2;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30638;USR-3620;PC-10;Standard;2026-08-02 01:05:00;4;400;0;[]
SESS-30639;USR-3173;PC-08;Bootcamp;2026-08-09 16:51:00;3;450;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30640;USR-3554;PC-18;VIP;2026-08-31 12:44:00;12;2160;1;"[{""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-16"", ""qty"": 3, ""price"": 170}]"
SESS-30641;USR-3456;PC-44;Standard;2026-08-27 08:43:00;2;200;0;[]
SESS-30642;USR-3572;PC-24;Standard;2026-08-09 23:02:00;4;400;0;"[{""item_id"": ""BAR-06"", ""qty"": 3, ""price"": 160}]"
SESS-30643;USR-3123;PC-06;Bootcamp;2026-08-21 03:07:00;2;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30644;USR-3586;PC-18;Bootcamp;2026-08-12 08:27:00;1;150;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30645;USR-3668;PC-42;Bootcamp;2026-08-04 18:13:00;4;540;1;[]
SESS-30646;USR-3216;PC-17;PS5;2026-08-03 01:53:00;3;750;0;[]
SESS-30647;USR-3333;PC-07;Bootcamp;2026-08-26 13:39:00;3;450;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30648;USR-3282;PC-19;VIP;2026-08-31 06:40:00;2;400;0;[]
SESS-30649;USR-3294;PC-13;Standard;2026-08-27 22:24:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30650;USR-3590;PC-17;Standard;2026-08-15 05:10:00;2;200;0;[]
SESS-30651;USR-3349;PC-16;Standard;2026-08-01 03:19:00;2;200;0;[]
SESS-30652;USR-3544;PC-28;Standard;2026-08-18 07:57:00;1;100;0;"[{""item_id"": ""BAR-08"", ""qty"": 2, ""price"": 70}]"
SESS-30653;USR-3089;PC-06;Bootcamp;2026-08-31 11:01:00;2;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30654;USR-3288;PC-19;Bootcamp;2026-08-08 23:24:00;2;300;0;[]
SESS-30655;USR-3495;PC-07;VIP;2026-08-22 18:35:00;4;800;0;[]
SESS-30656;USR-3109;PC-29;Standard;2026-08-11 12:45:00;2;200;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30657;USR-3452;PC-35;Bootcamp;2026-08-05 22:51:00;1;150;0;[]
SESS-30658;USR-3470;PC-09;Bootcamp;2026-08-31 03:44:00;2;300;0;"[{""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30659;USR-3339;PC-31;Bootcamp;2026-08-05 09:11:00;4;540;1;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30660;USR-3170;PC-26;VIP;2026-08-20 02:24:00;3;540;1;"[{""item_id"": ""BAR-03"", ""qty"": 3, ""price"": 240}]"
SESS-30661;USR-3577;PC-33;Bootcamp;2026-08-08 19:54:00;2;300;0;[]
SESS-30662;USR-3178;PC-27;PS5;2026-08-21 00:11:00;2;500;0;[]
SESS-30663;USR-3406;PC-39;Standard;2026-08-10 22:46:00;2;200;0;[]
SESS-30664;USR-3404;PC-32;Standard;2026-08-24 19:28:00;1;100;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}, {""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30665;USR-3561;PC-33;Bootcamp;2026-08-30 23:50:00;2;270;1;"[{""item_id"": ""BAR-16"", ""qty"": 2, ""price"": 170}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30666;USR-3065;PC-18;Standard;2026-08-23 11:00:00;2;200;0;"[{""item_id"": ""BAR-03"", ""qty"": 2, ""price"": 240}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30667;USR-3374;PC-08;VIP;2026-08-10 09:02:00;1;200;0;[]
SESS-30668;USR-3103;PC-12;Standard;2026-08-28 12:53:00;8;720;1;[]
SESS-30669;USR-3206;PC-39;Bootcamp;2026-08-03 05:28:00;2;300;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30670;USR-3378;PC-36;Bootcamp;2026-08-24 22:51:00;1;150;0;[]
SESS-30671;USR-3376;PC-41;Standard;2026-08-17 06:30:00;2;200;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}]"
SESS-30672;USR-3491;PC-31;Standard;2026-08-27 18:21:00;4;360;1;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30673;USR-3057;PC-43;Standard;2026-08-08 04:42:00;2;200;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30674;USR-3393;PC-24;Standard;2026-08-25 05:19:00;2;200;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30675;USR-3471;PC-11;Standard;2026-08-17 01:18:00;5;500;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30676;USR-3216;PC-25;VIP;2026-08-22 15:00:00;5;900;1;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30677;USR-3446;PC-31;Standard;2026-08-29 21:59:00;3;270;1;"[{""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30678;;PC-22;Standard;2026-08-04 08:35:00;1;100;0;[]
SESS-30679;USR-3493;PC-19;Bootcamp;2026-08-15 07:59:00;5;750;0;[]
SESS-30680;USR-3417;PC-02;Bootcamp;2026-08-04 05:03:00;1;150;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30681;USR-3254;PC-28;Standard;2026-08-10 19:39:00;2;200;0;[]
SESS-30682;USR-3437;PC-37;Bootcamp;2026-08-27 12:04:00;4;540;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30683;USR-3046;PC-33;Standard;2026-08-13 04:50:00;2;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30684;USR-3649;PC-31;VIP;2026-08-21 00:39:00;2;400;0;[]
SESS-30685;USR-3583;PC-11;Standard;2026-08-09 20:40:00;2;200;0;"[{""item_id"": ""BAR-12"", ""qty"": 1, ""price"": 260}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30686;USR-3374;PC-36;VIP;2026-08-25 01:23:00;3;540;1;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30687;USR-3619;PC-09;Standard;2026-08-17 07:00:00;3;270;1;"[{""item_id"": ""BAR-16"", ""qty"": 2, ""price"": 170}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30688;USR-3128;PC-37;Standard;2026-08-14 09:24:00;1;100;0;"[{""item_id"": ""BAR-13"", ""qty"": 1, ""price"": 90}]"
SESS-30689;;PC-41;PS5;2026-08-11 11:19:00;2;500;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30690;USR-3413;PC-44;Bootcamp;2026-08-27 11:59:00;2;300;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30691;USR-3571;PC-07;Standard;2026-08-15 04:42:00;2;200;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-16"", ""qty"": 2, ""price"": 170}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}]"
SESS-30692;USR-3340;PC-36;Standard;2026-08-17 00:42:00;1;100;0;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30693;USR-3382;PC-07;Standard;2026-08-04 07:11:00;3;300;0;[]
SESS-30694;USR-3608;PC-03;Bootcamp;2026-08-07 12:23:00;4;600;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-13"", ""qty"": 3, ""price"": 90}]"
SESS-30695;USR-3255;PC-04;Standard;2026-08-05 23:59:00;1;100;0;[]
SESS-30696;USR-3536;PC-40;Standard;2026-08-19 17:25:00;3;300;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30697;USR-3023;PC-45;Standard;2026-08-04 00:41:00;3;270;1;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-11"", ""qty"": 2, ""price"": 220}]"
SESS-30698;USR-3241;PC-39;Standard;2026-08-09 12:51:00;2;200;0;[]
SESS-30699;USR-3516;PC-11;Standard;2026-08-11 10:56:00;3;300;0;[]
SESS-30700;USR-3078;PC-17;Bootcamp;2026-08-23 05:01:00;1;150;0;[]
SESS-30701;USR-3036;PC-13;Standard;2026-08-19 11:35:00;5;450;1;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
SESS-30702;;PC-21;Standard;2026-08-02 17:19:00;2;200;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-11"", ""qty"": 1, ""price"": 220}, {""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30703;USR-3592;PC-17;Bootcamp;2026-08-18 14:44:00;3;450;0;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30704;USR-3213;PC-24;PS5;2026-08-23 02:43:00;4;1000;0;[]
SESS-30705;USR-3605;PC-29;Standard;2026-08-04 22:54:00;3;300;0;[]
SESS-30706;USR-3661;PC-20;Standard;2026-08-29 12:50:00;3;270;1;[]
SESS-30707;USR-3407;PC-36;Standard;2026-08-26 18:28:00;2;200;0;[]
SESS-30708;USR-3212;PC-16;Bootcamp;2026-08-01 08:03:00;2;270;1;[]
SESS-30709;USR-3313;PC-21;Standard;2026-08-02 01:33:00;2;200;0;"[{""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30710;USR-3661;PC-37;Standard;2026-08-07 17:39:00;1;100;0;"[{""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}]"
SESS-30711;USR-3171;PC-28;Bootcamp;2026-08-03 10:07:00;2;300;0;[]
SESS-30712;USR-3084;PC-04;Standard;2026-08-26 14:59:00;1;100;0;[]
SESS-30713;USR-3094;PC-44;VIP;2026-08-16 00:17:00;2;400;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30714;USR-3217;PC-08;VIP;2026-08-06 18:53:00;3;540;1;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}, {""item_id"": ""BAR-03"", ""qty"": 1, ""price"": 240}]"
SESS-30715;USR-3531;PC-29;VIP;2026-08-16 10:38:00;3;540;1;[]
SESS-30716;USR-3219;PC-08;VIP;2026-08-17 08:00:00;2;400;0;"[{""item_id"": ""BAR-05"", ""qty"": 1, ""price"": 70}, {""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30717;USR-3090;PC-09;VIP;2026-08-22 20:53:00;2;400;0;[]
SESS-30718;USR-3241;PC-24;PS5;2026-08-11 20:02:00;2;500;0;[]
SESS-30719;USR-3310;PC-39;Standard;2026-08-31 10:36:00;2;200;0;[]
SESS-30720;USR-3563;PC-37;Standard;2026-08-10 16:15:00;3;270;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30721;USR-3083;PC-10;Standard;2026-08-16 10:32:00;5;500;0;[]
SESS-30722;USR-3576;PC-28;Standard;2026-08-05 22:01:00;2;200;0;[]
SESS-30723;USR-3034;PC-45;VIP;2026-08-02 16:09:00;2;400;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}]"
SESS-30724;USR-3542;PC-33;Standard;2026-08-18 12:22:00;3;300;0;[]
SESS-30725;USR-3500;PC-17;PS5;2026-08-26 15:10:00;5;1125;1;"[{""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30726;USR-3555;PC-41;Bootcamp;2026-08-24 22:04:00;4;540;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30727;USR-3271;PC-41;Standard;2026-08-22 21:55:00;8;720;1;"[{""item_id"": ""BAR-15"", ""qty"": 1, ""price"": 140}]"
SESS-30728;;PC-37;Standard;2026-08-26 22:04:00;3;270;1;"[{""item_id"": ""BAR-14"", ""qty"": 2, ""price"": 110}]"
SESS-30729;USR-3013;PC-07;PS5;2026-08-20 08:34:00;1;250;0;"[{""item_id"": ""BAR-07"", ""qty"": 1, ""price"": 280}]"
SESS-30730;USR-3014;PC-11;Standard;2026-08-18 05:34:00;1;100;0;"[{""item_id"": ""BAR-02"", ""qty"": 3, ""price"": 200}, {""item_id"": ""BAR-16"", ""qty"": 1, ""price"": 170}]"
SESS-30731;USR-3338;PC-27;Bootcamp;2026-08-14 17:17:00;2;300;0;"[{""item_id"": ""BAR-10"", ""qty"": 2, ""price"": 90}]"
SESS-30732;USR-3274;PC-29;VIP;2026-08-20 07:25:00;3;600;0;"[{""item_id"": ""BAR-08"", ""qty"": 1, ""price"": 70}]"
SESS-30733;USR-3084;PC-03;VIP;2026-08-28 11:33:00;3;600;0;"[{""item_id"": ""BAR-14"", ""qty"": 1, ""price"": 110}]"
SESS-30734;USR-3107;PC-28;Standard;2026-08-19 06:09:00;1;100;0;"[{""item_id"": ""BAR-01"", ""qty"": 1, ""price"": 120}]"
SESS-30735;USR-3373;PC-38;Standard;2026-08-24 01:36:00;1;100;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-05"", ""qty"": 2, ""price"": 70}]"
SESS-30736;USR-3478;PC-06;Standard;2026-08-01 07:08:00;2;200;0;"[{""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}]"
SESS-30737;USR-3321;PC-10;VIP;2026-08-07 03:29:00;1;200;0;"[{""item_id"": ""BAR-02"", ""qty"": 1, ""price"": 200}, {""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}, {""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}]"
SESS-30738;USR-3172;PC-12;Standard;2026-08-21 03:21:00;12;1080;1;[]
SESS-30739;USR-3383;PC-37;Standard;2026-08-26 01:11:00;3;300;0;[]
SESS-30740;USR-3135;PC-15;Bootcamp;2026-08-25 04:26:00;3;450;0;"[{""item_id"": ""BAR-13"", ""qty"": 2, ""price"": 90}]"
SESS-30741;USR-3536;PC-06;VIP;2026-08-07 10:20:00;2;400;0;"[{""item_id"": ""BAR-01"", ""qty"": 3, ""price"": 120}, {""item_id"": ""BAR-09"", ""qty"": 1, ""price"": 90}, {""item_id"": ""BAR-10"", ""qty"": 1, ""price"": 90}]"
SESS-30742;USR-3324;PC-42;Bootcamp;2026-08-02 04:36:00;3;450;0;"[{""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30743;USR-3315;PC-12;Bootcamp;2026-08-22 16:17:00;3;405;1;"[{""item_id"": ""BAR-06"", ""qty"": 1, ""price"": 160}]"
SESS-30744;USR-3144;PC-13;Standard;2026-08-20 10:08:00;1;100;0;"[{""item_id"": ""BAR-01"", ""qty"": 2, ""price"": 120}, {""item_id"": ""BAR-04"", ""qty"": 1, ""price"": 100}]"
SESS-30745;USR-3600;PC-36;VIP;2026-08-23 20:43:00;4;720;1;"[{""item_id"": ""BAR-06"", ""qty"": 2, ""price"": 160}]"
