session_id;date;user_id;birth_date;gender;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-10397;2026-08-30 09:14:09;USR-1137;2007-12-19;M;Standard;2;240;200;Cash;PUBG;;0
SESS-12610;2026-08-09 12:44:13;USR-1125;2011-08-05;M;Standard;3;0;300;Card;Dota 2;4.0;0
SESS-12270;2026-08-23 16:05:08;USR-1693;2010-07-19;F;Standard;3;168;270;App;Dota 2;;1
SESS-12154;2026-08-10 14:10:07;USR-1356;2011-11-27;F;PS5;2;0;500;App;Dota 2;5.0;0
SESS-13935;2026-08-09 09:53:59;USR-1695;1999-11-07;M;VIP;1;480;200;Card;CS2;;0
SESS-12709;2026-08-18 21:09:13;USR-1076;2006-09-12;M;Standard;2;0;200;App;Valorant;;0
SESS-11717;2026-08-27 23:12:42;USR-1575;2009-09-25;M;VIP;8;480;1600;Cash;CS2;4.5;0
SESS-14202;2026-08-09 11:44:38;USR-1073;2001-05-02;M;PS5;1;160;250;Card;CS2;;0
SESS-12754;2026-08-02 09:36:50;USR-1020;2010-04-19;M;VIP;3;0;600;App;CS2;4.5;0
SESS-11245;2026-08-20 19:14:55;USR-1009;2001-06-04;M;Bootcamp;4;0;540;Card;Dota 2;;1
SESS-14796;2026-08-30 16:23:36;USR-1449;2011-12-11;M;VIP;3;0;600;App;Minecraft;;0
SESS-13175;2026-08-07 16:57:40;USR-1632;2002-12-09;M;Standard;4;320;400;App;Valorant;3.0;0
SESS-12405;2026-08-30 22:43:17;USR-1106;2008-02-13;M;PS5;8;0;2000;Card;Minecraft;;0
SESS-11126;2026-08-13 18:26:42;USR-1125;2011-08-05;M;Bootcamp;5;560;675;App;Deadlock;;1
SESS-11417;2026-08-09 11:52:49;USR-1422;2003-07-09;M;Bootcamp;3;0;450;App;Valorant;;0
SESS-11183;2026-08-08 18:14:45;USR-1259;2011-03-07;M;Standard;2;0;200;Card;CS2;4.5;0
SESS-13718;2026-08-21 18:25:14;USR-1581;2001-09-25;F;Standard;3;240;300;Card;CS2;1.0;0
SESS-13532;2026-08-08 20:50:55;USR-1075;2006-09-21;F;Standard;2;0;200;Cash;GTA V;;0
SESS-13309;2026-08-02 13:03:41;USR-1157;2009-01-09;Мужской;Standard;4;0;400;App;Apex Legends;3.0;0
SESS-12047;2026-08-26 17:01:21;USR-1148;2008-04-10;F;Standard;2;320;200;App;Valorant;;0
SESS-11836;2026-08-27 11:58:29;USR-1451;2009-08-25;M;Standard;3;180;300;Card;Dota 2;4.5;0
SESS-12486;2026-08-22 01:57:55;USR-1073;2001-05-02;M;Standard;5;400;500;Card;CS2;;0
SESS-12158;2026-08-07 18:54:15;USR-1798;2003-03-07;M;Standard;3;336;270;Card;Valorant;4.5;1
SESS-14257;2026-08-30 13:52:57;USR-1196;2012-04-26;M;Bootcamp;3;0;450;Card;Valorant;;0
SESS-13121;2026-08-06 21:41:06;USR-1049;2008-01-16;F;Bootcamp;12;1554;1620;Card;Dota 2;;1
SESS-10963;2026-08-20 22:44:04;USR-1043;2005-02-07;F;Bootcamp;8;1040;1200;Card;Minecraft;3.0;0
SESS-12023;2026-08-05 13:55:08;USR-1123;2012-08-03;F;Standard;1;0;100;App;Valorant;4.0;0
SESS-12680;2026-08-24 23:15:17;USR-1329;2002-01-06;F;Standard;2;0;200;Card;Dota 2;;0
SESS-12614;2026-08-12 22:50:27;USR-1607;2011-12-28;M;VIP;12;0;2400;Card;Dota 2;4.0;0
SESS-10234;2026-08-15 19:42:52;USR-1179;2008-06-01;M;Standard;2;224;180;Card;Deadlock;;1
SESS-12697;2026-08-14 21:11:01;USR-1632;2002-12-09;M;Standard;2;240;200;App;CS2;;0
SESS-13689;2026-08-04 20:57:54;USR-1397;2009-07-03;M;Standard;3;0;270;App;Deadlock;;1
SESS-11817;2026-08-16 16:39:26;USR-1154;2007-03-12;M;Bootcamp;1;0;150;App;Dota 2;4.0;0
SESS-15480;2026-08-23 20:41:03;USR-1606;1994-05-14;M;PS5;4;780;1000;Card;Dota 2;;0
SESS-13229;2026-08-04 09:51:11;USR-1025;1996-12-17;M;VIP;12;1590;2400;App;Dota 2;3.0;0
SESS-12557;2026-08-10 14:57:25;USR-1581;2001-09-25;F;PS5;5;0;1250;Card;CS2;5.0;0
SESS-10507;2026-08-01 16:04:32;USR-1760;2001-02-11;M;Standard;1;80;100;App;Valorant;;0
SESS-11113;2026-08-10 17:48:47;USR-1499;2007-10-04;M;Standard;2;240;200;Card;Deadlock;2.0;0
SESS-10106;2026-08-02 16:32:41;USR-1153;2003-01-20;M;Standard;4;448;360;Card;Deadlock;5.0;1
SESS-14214;2026-08-19 19:46:02;USR-1008;2004-03-27;F;Bootcamp;2;0;300;Card;Valorant;4.0;0
SESS-14892;2026-08-01 14:31:00;USR-1208;1990-09-21;M;VIP;2;540;400;App;GTA V;;0
SESS-10719;2026-08-23 20:33:46;USR-1779;2007-02-20;M;Bootcamp;2;310;300;App;CS2;;0
SESS-11364;2026-08-02 02:18:03;USR-1152;1992-08-26;M;PS5;3;660;750;App;GTA V;;0
SESS-11651;2026-08-28 20:23:18;USR-1680;2007-04-03;M;Standard;2;240;200;Card;CS2;2.0;0
SESS-11905;2026-08-19 18:46:15;USR-1076;2006-09-12;M;Standard;2;0;200;Card;CS2;;0
SESS-13754;2026-08-26 20:56:37;USR-1165;2007-08-02;M;PS5;2;0;450;Card;Valorant;4.0;1
SESS-15421;2026-08-28 07:28:10;USR-1120;2010-01-22;F;PS5;2;168;450;App;Minecraft;4.0;1
SESS-12349;2026-08-02 20:34:54;USR-1143;2009-12-19;M;Standard;5;0;450;App;CS2;5.0;1
SESS-14437;2026-08-13 09:16:22;USR-1057;2005-07-28;M;VIP;1;270;200;App;CS2;;0
SESS-13262;2026-08-31 13:52:47;USR-1585;2004-02-04;M;PS5;1;112;225;App;CS2;4.0;1
SESS-11696;2026-08-07 21:09:23;USR-1263;2010-11-13;M;PS5;3;0;675;App;Valorant;;1
SESS-12048;2026-08-28 14:36:57;USR-1044;2006-08-14;F;Standard;1;0;100;Card;PUBG;;0
SESS-11384;2026-08-05 20:29:51;USR-1020;2010-04-19;M;Standard;5;0;450;App;CS2;4.0;1
SESS-10890;2026-08-02 19:33:02;USR-1124;2004-10-22;M;PS5;3;240;750;Card;Dota 2;4.0;0
SESS-10422;2026-08-10 17:50:11;USR-1617;2003-03-08;M;Standard;3;240;300;Card;Valorant;;0
SESS-14761;2026-08-03 18:20:29;USR-1026;2005-03-02;M;Bootcamp;1;240;150;Card;CS2;4.5;0
SESS-11881;2026-08-10 18:30:55;USR-1170;2011-03-12;M;Standard;4;0;400;App;Valorant;;0
SESS-13008;2026-08-28 22:15:36;USR-1354;2010-03-22;M;Standard;8;480;800;Card;Dota 2;;0
SESS-13611;2026-08-07 18:15:38;USR-1102;1998-08-23;M;PS5;4;0;900;App;Dota 2;;1
SESS-10411;2026-08-26 18:54:06;USR-1318;2002-04-26;F;Standard;3;360;300;App;CS2;4.0;0
SESS-15418;2026-08-12 13:17:44;USR-1112;2010-12-09;M;Standard;3;251;270;App;Deadlock;;1
SESS-14679;2026-08-15 13:59:33;USR-1018;2004-09-15;M;Standard;5;0;500;Card;Minecraft;4.0;0
SESS-10792;2026-08-19 15:32:04;USR-1123;2012-08-03;F;Standard;2;0;200;App;Minecraft;;0
SESS-12202;2026-08-10 16:38:37;USR-1066;2005-04-09;M;Bootcamp;3;560;450;App;Dota 2;5.0;0
SESS-14606;2026-08-25 15:27:30;USR-1794;2005-02-26;M;Bootcamp;4;630;600;App;PUBG;;0
SESS-10131;2026-08-16 15:43:02;USR-1150;2004-07-09;F;VIP;8;0;1600;App;Apex Legends;5.0;0
SESS-12497;2026-08-04 22:17:00;USR-1094;1994-08-05;M;Standard;2;500;200;Card;PUBG;5.0;0
SESS-12485;2026-08-15 22:24:28;USR-1085;2011-03-10;M;Bootcamp;2;0;300;App;CS2;5.0;0
SESS-11192;2026-08-08 20:48:46;USR-1033;2003-12-13;M;Standard;5;840;450;Card;Valorant;4.0;1
SESS-11737;2026-08-28 18:35:53;USR-1111;2012-11-21;M;Standard;2;120;200;Card;Minecraft;3.0;0
SESS-13477;2026-08-22 16:32:26;USR-1259;2011-03-07;M;Standard;3;0;270;App;CS2;;1
SESS-12026;2026-08-21 16:15:43;USR-1143;2009-12-19;M;Standard;2;80;200;App;CS2;5.0;0
SESS-13373;2026-08-13 13:36:29;USR-1594;2008-11-01;M;Standard;4;0;400;Card;CS2;4.5;0
SESS-10148;2026-08-14 12:36:14;USR-1152;1992-08-26;M;Standard;2;500;200;Card;GTA V;;0
SESS-13595;2026-08-05 14:32:35;USR-1089;2009-09-24;M;Bootcamp;2;0;300;Card;Minecraft;;0
SESS-11519;2026-08-06 16:40:05;USR-1250;2007-05-17;M;VIP;3;0;600;App;Dota 2;;0
SESS-10078;2026-08-21 17:42:46;USR-1069;2004-11-11;M;Standard;4;640;400;Card;Apex Legends;4.0;0
SESS-10276;2026-08-02 15:48:07;USR-1681;2001-12-17;M;PS5;3;480;750;App;Valorant;;0
SESS-12937;2026-08-11 19:27:00;USR-1095;2010-06-09;M;Standard;2;0;180;Cash;Minecraft;;1
SESS-10940;2026-08-12 17:17:49;USR-1309;2010-08-10;M;Standard;5;0;500;Cash;Deadlock;;0
SESS-14422;2026-08-06 20:08:53;USR-1486;1998-10-11;M;Standard;4;1007;360;Card;GTA V;5.0;1
SESS-11994;2026-08-11 17:38:55;USR-1014;2012-10-25;M;Standard;4;240;400;Cash;Valorant;;0
SESS-15206;2026-08-06 10:04:46;USR-1061;2005-08-26;F;VIP;2;0;400;App;Apex Legends;;0
SESS-13022;2026-08-09 22:31:20;USR-1145;2009-02-19;M;Standard;8;0;800;App;CS2;4.5;0
SESS-10255;2026-08-05 07:20:12;USR-1238;1989-07-19;F;VIP;12;0;2160;Card;CS2;4.5;1
SESS-15069;2026-08-16 12:11:35;USR-1431;2003-08-27;M;VIP;2;0;400;Card;Apex Legends;;0
SESS-14602;2026-08-04 12:00:31;USR-1082;2002-08-01;M;Bootcamp;2;658;270;Card;CS2;;1
SESS-13471;2026-08-29 14:20:52;USR-1305;2010-06-26;M;VIP;3;0;600;Cash;CS2;2.0;0
SESS-11846;2026-08-31 13:52:26;USR-1184;2003-09-09;M;Bootcamp;4;0;600;Cash;Dota 2;;0
SESS-12303;2026-08-29 11:19:09;USR-1098;2005-09-18;F;Bootcamp;3;560;450;Card;Dota 2;4.5;0
SESS-14329;2026-08-03 21:23:56;USR-1237;1997-11-26;F;PS5;1;0;225;App;CS2;;1
SESS-11865;2026-08-29 20:57:55;USR-1172;2008-07-13;M;VIP;5;880;1000;Card;Valorant;4.5;0
SESS-10661;2026-08-09 19:39:44;USR-1167;2007-06-19;M;Standard;1;120;100;Card;Apex Legends;;0
SESS-11441;2026-08-29 18:04:41;USR-1496;2004-09-06;M;Bootcamp;2;310;300;Card;CS2;3.0;0
SESS-10886;2026-08-23 02:33:43;USR-1288;2006-12-23;F;VIP;1;160;200;Card;CS2;3.0;0
SESS-14492;2026-08-29 20:44:25;USR-1098;2005-09-18;F;Bootcamp;2;400;300;Card;CS2;;0
SESS-10317;2026-08-07 02:57:38;USR-1618;2004-03-02;M;Standard;3;0;300;App;CS2;4.0;0
SESS-13598;2026-08-29 15:04:25;USR-1084;2009-10-18;M;VIP;4;0;720;Cash;CS2;4.0;1
SESS-11541;2026-08-21 16:44:42;USR-1037;2008-10-15;M;PS5;12;1344;2700;Card;Valorant;4.0;1
SESS-13977;2026-08-23 22:19:44;USR-1219;1995-03-19;M;Standard;8;2000;800;Cash;GTA V;;0
SESS-12917;2026-08-16 23:42:03;USR-1005;1998-09-23;M;Standard;2;0;200;Card;Cyberpunk 2077;;0
SESS-14484;2026-08-02 16:57:26;USR-1043;2005-02-07;F;Bootcamp;3;320;450;Cash;CS2;2.0;0
SESS-10592;2026-08-19 17:39:01;USR-1026;2005-03-02;M;Bootcamp;1;0;150;Card;Valorant;4.0;0
SESS-13510;2026-08-06 10:19:51;USR-1127;2011-07-10;M;Standard;4;0;400;App;Deadlock;2.0;0
SESS-11189;2026-08-09 12:27:38;USR-1656;2009-06-12;M;Standard;2;0;200;Card;Dota 2;4.0;0
SESS-13901;2026-08-21 21:02:18;USR-1052;2007-09-02;M;Standard;2;0;200;Cash;CS2;2.0;0
SESS-12839;2026-08-03 18:04:42;USR-1000;2006-02-16;M;Standard;3;480;300;App;CS2;;0
SESS-14786;2026-08-29 12:33:40;USR-1674;2000-06-17;M;PS5;3;965;675;App;Dota 2;4.0;1
SESS-12738;2026-08-17 15:07:51;USR-1078;1995-02-26;M;Bootcamp;3;510;450;Card;Cyberpunk 2077;5.0;0
SESS-14584;2026-08-09 18:53:55;USR-1657;2007-05-18;M;VIP;8;1554;1440;Card;Dota 2;;1
SESS-10046;2026-08-21 13:04:34;USR-1680;2007-04-03;M;PS5;1;120;250;Card;PUBG;4.5;0
SESS-12177;2026-08-12 14:26:46;USR-1529;2005-06-06;M;Standard;2;0;180;Card;CS2;4.5;1
SESS-13693;2026-08-20 14:14:19;USR-1339;2006-10-23;M; Bootcamp ;3;448;540;App;Apex Legends;3.0;1
SESS-11848;2026-08-09 11:59:06;USR-1153;2003-01-20;M;Standard;4;448;360;Card;CS2;;1
SESS-11743;2026-08-26 19:08:40;USR-1079;2003-06-06;M;VIP;5;680;1000;App;Dota 2;1.0;0
SESS-11007;2026-08-01 17:28:43;USR-1539;2006-09-02;M;Bootcamp;2;400;300;Card;CS2;5.0;0
SESS-11800;2026-08-28 00:46:02;USR-1767;2006-02-17;M;Bootcamp;2;240;300;App;PUBG;;0
SESS-10379;2026-08-05 18:41:38;USR-1215;1990-02-04;M;VIP;3;510;600;Card;GTA V;4.5;0
SESS-10383;2026-08-14 18:03:59;USR-1230;2000-05-02;M;VIP;1;550;200;App;Cyberpunk 2077;4.0;0
SESS-14994;2026-08-12 17:13:35;USR-1636;2009-02-18;M;Standard;2;0;200;App;CS2;2.0;0
SESS-15226;2026-08-02 21:55:17;USR-1609;2000-03-20;F;Standard;3;0;300;Card;PUBG;4.0;0
SESS-12379;2026-08-10 15:19:47;USR-1331;2008-02-26;M;Bootcamp;3;560;450;App;Valorant;;0
SESS-12322;2026-08-18 20:39:23;USR-1154;2007-03-12;M;VIP;2;0;400;Card;CS2;5.0;0
SESS-14238;2026-08-04 11:02:05;USR-1485;2007-07-02;F;Standard;2;160;200;Card;Deadlock;;0
SESS-15572;2026-08-08 00:11:25;USR-1010;2005-03-05;M;Standard;8;960;800;Card;CS2;4.5;0
SESS-13710;2026-08-30 18:54:29;USR-1080;2010-03-26;M;VIP;2;160;400;Cash;CS2;4.0;0
SESS-11426;2026-08-28 06:47:06;USR-1348;2003-03-16;M;Bootcamp;1;0;150;App;CS2;;0
SESS-15194;2026-08-01 18:13:46;USR-1755;1987-02-06;M;Standard;2;240;200;Card;Dota 2;;0
SESS-13906;2026-08-15 13:18:29;USR-1139;2004-06-17;M;Standard;2;0;200;Card;Dota 2;;0
SESS-13682;2026-08-21 21:25:20;USR-1449;2011-12-11;M;Standard;2;160;200;Card;CS2;;0
SESS-14158;2026-08-28 20:32:44;USR-1020;2010-04-19;M;Standard;3;180;300;Cash;Valorant;;0
SESS-15210;2026-08-21 17:02:47;USR-1018;2004-09-15;M;Bootcamp;2;400;300;Cash;Valorant;;0
SESS-12858;2026-08-26 04:43:53;USR-1760;2001-02-11;M;Standard;3;336;270;App;Deadlock;;1
SESS-11085;2026-08-06 16:23:06;USR-1614;2009-02-25;M;Standard;2;0;200;App;Valorant;2.0;0
SESS-13043;2026-08-16 19:55:57;USR-1295;2001-06-22;M;Standard;1;160;100;Card;Dota 2;;0
SESS-11451;2026-08-01 16:07:02;USR-1604;2007-01-04;M;Bootcamp;2;470;300;Card;Valorant;;0
SESS-14846;2026-08-16 01:20:14;USR-1361;2005-03-12;M;PS5;12;0;3000;Card;Minecraft;5.0;0
SESS-10128;2026-08-15 12:35:26;USR-1015;2006-01-06;M;Standard;2;320;200;Card;Valorant;;0
SESS-13752;2026-08-10 18:19:46;USR-1045;2006-03-28;M;Standard;1;0;100;Card;Dota 2;;0
SESS-15175;2026-08-08 18:55:50;USR-1136;2010-11-02;M;Standard;2;160;200;Card;Valorant;;0
SESS-11337;2026-08-29 21:38:38;USR-1052;2007-09-02;M;Standard;1;120;100;Card;Dota 2;;0
SESS-13958;2026-08-22 00:37:17;USR-1097;2012-11-26;M;Standard;5;280;450;App;Minecraft;4.0;1
SESS-14453;2026-08-07 19:22:04;USR-1109;2006-11-25;M;PS5;3;480;750;App;Dota 2;4.5;0
SESS-10380;2026-08-22 16:12:28;USR-1024;2006-10-08;M;Standard;4;448;360;Card;CS2;4.0;1
SESS-11018;2026-08-07 18:00:40;USR-1053;2003-11-22;M;Standard;4;480;400;Card;Dota 2;4.5;0
SESS-15278;2026-08-29 12:39:44;USR-1651;2010-03-25;M;VIP;3;0;600;App;Minecraft;;0
SESS-12728;2026-08-13 15:30:41;USR-1139;2004-06-17;M;Standard;4;0;400;App;Dota 2;4.5;0
SESS-13029;2026-08-24 13:00:05;USR-1577;2010-05-08;M;Standard;3;180;300;Card;Dota 2;;0
SESS-15481;2026-08-30 09:08:26;USR-1465;2005-12-02;M;Standard;4;0;360;Card;Dota 2;;1
SESS-13619;2026-08-30 02:22:09;USR-1056;2005-02-01;F;Standard;3;0;300;Card;CS2;;0
SESS-12864;2026-08-02 17:00:36;USR-1339;2006-10-23;M;Bootcamp;3;714;405;Card;Dota 2;4.0;1
SESS-12185;2026-08-23 09:28:11;USR-1746;2006-10-03;F;Bootcamp;4;0;600;Card;CS2;4.5;0
SESS-12372;2026-08-02 12:23:58;USR-1123;2012-08-03;F;Standard;1;0;100;Cash;Dota 2;;0
SESS-11236;2026-08-09 23:47:39;USR-1507;2006-09-11;M;Bootcamp;8;0;1200;App;PUBG;;0
SESS-13056;2026-08-27 18:15:15;USR-1726;2006-09-21;M;Bootcamp;3;0;405;Card;Deadlock;;1
SESS-13592;2026-08-23 14:39:53;USR-1794;2005-02-26;M;Bootcamp;3;390;450;Card;Apex Legends;;0
SESS-11315;2026-08-15 19:21:39;USR-1216;1990-03-19;M;Bootcamp;8;2436;1080;App;Dota 2;4.0;1
SESS-11017;2026-08-07 15:48:50;USR-1779;2007-02-20;M;VIP;3;0;600;Card;CS2;;0
SESS-13725;2026-08-25 16:37:21;USR-1306;2012-02-20;M;Bootcamp;1;0;150;App;CS2;5.0;0
SESS-14548;2026-08-22 08:32:15;USR-1337;2000-05-07;M;PS5;3;1050;750;Card;PUBG;;0
SESS-13985;2026-08-05 00:18:28;USR-1042;1992-11-01;M;VIP;3;840;600;Card;PUBG;4.0;0
SESS-10983;2026-08-29 20:21:56;USR-1330;2005-05-26;M;Bootcamp;2;310;300;App;Dota 2;;0
SESS-13210;2026-08-15 09:44:31;USR-1276;2006-10-02;M;VIP;1;0;200;App;Deadlock;4.5;0
SESS-12005;2026-08-17 15:32:49;USR-1526;1990-05-25;F;PS5;3;840;750;Card;Cyberpunk 2077;;0
SESS-13036;2026-08-07 20:11:26;USR-1711;2010-10-01;M;Standard;2;0;200;Cash;Deadlock;;0
SESS-15502;2026-08-12 18:12:34;USR-1154;2007-03-12;M;VIP;2;448;360;Cash;PUBG;4.5;1
SESS-10298;2026-08-05 17:28:26;USR-1143;2009-12-19;M;Bootcamp;2;0;300;App;Dota 2;;0
SESS-11988;2026-08-07 15:47:03;USR-1331;2008-02-26;M;Bootcamp;2;320;300;Card;Dota 2;;0
SESS-12544;2026-08-29 23:54:09;USR-1012;2003-04-12;F;Standard;8;0;800;Cash;Dota 2;4.5;0
SESS-12825;2026-08-02 07:09:21;USR-1716;2006-03-07;F;Standard;3;240;300;App;Dota 2;4.0;0
SESS-10360;2026-08-23 00:01:51;USR-1035;2005-10-21;M;VIP;5;770;900;Card;CS2;5.0;1
SESS-15378;2026-08-12 17:30:07;USR-1305;2010-06-26;M;Standard;2;112;180;App;Dota 2;4.5;1
SESS-11937;2026-08-26 17:30:08;USR-1321;2003-02-04;M;Bootcamp;1;160;150;Card;Dota 2;3.0;0
SESS-12055;2026-08-05 20:59:23;USR-1116;2006-02-02;M;PS5;4;0;900;Cash;CS2;4.0;1
SESS-12620;2026-08-01 19:09:43;USR-1101;2006-02-04;F;Standard;2;160;200;App;CS2;;0
SESS-12052;2026-08-29 21:37:55;USR-1679;2011-04-06;M;Standard;1;0;100;Cash;Minecraft;5.0;0
SESS-15150;2026-08-25 20:42:44;USR-1186;2011-06-23;M;Bootcamp;12;0;1620;App;GTA V;;1
SESS-15169;2026-08-27 17:28:58;USR-1205;2004-03-11;M;Standard;1;160;100;Card;CS2;4.0;0
SESS-11412;2026-08-02 19:13:56;USR-1136;2010-11-02;M;Bootcamp;3;0;450;Cash;CS2;5.0;0
SESS-14801;2026-08-16 00:45:37;USR-1378;2010-07-20;M;Standard;8;640;800;App;CS2;;0
SESS-12707;2026-08-21 11:35:12;USR-1058;2012-06-28;M;VIP;2;0;400;App;CS2;4.5;0
SESS-10302;2026-08-21 05:28:32;USR-1306;2012-02-20;M;Bootcamp;3;0;405;App;CS2;4.5;1
SESS-14755;2026-08-01 13:12:55;USR-1415;2002-04-06;M;Bootcamp;4;784;540;Card;CS2;4.5;1
SESS-14973;2026-08-14 20:01:22;USR-1395;2006-11-08;M;Standard;12;0;1200;App;Minecraft;;0
SESS-12225;2026-08-14 16:24:27;USR-1248;2004-09-25;M;PS5;2;240;500;App;Deadlock;;0
SESS-10966;2026-08-09 20:55:14;USR-1142;2010-09-26;M;Standard;2;160;200;Card;CS2;;0
SESS-15453;2026-08-20 21:05:49;USR-1084;2009-10-18;M;Standard;1;0;100;App;PUBG;;0
SESS-10875;2026-08-22 11:55:44;USR-1038;2003-03-11;M;PS5;3;336;675;App;Dota 2;;1
SESS-12494;2026-08-07 18:40:40;USR-1152;1992-08-26;M;Bootcamp;2;660;300;Card;CS2;;0
SESS-10790;2026-08-07 12:51:22;USR-1648;1995-07-04;M;PS5;3;0;750;Card;PUBG;5.0;0
SESS-11732;2026-08-19 07:39:01;USR-1169;2007-04-13;F;Standard;4;480;400;Card;CS2;3.0;0
SESS-12784;2026-08-04 06:28:19;USR-1148;2008-04-10;F;VIP;3;784;540;App;Dota 2;;1
SESS-11815;2026-08-14 18:01:34;USR-1203;2011-01-18;M;Standard;1;0;100;App;CS2;;0
SESS-12385;2026-08-08 18:07:08;USR-1114;2011-10-14;M;Bootcamp;3;251;405;App;Apex Legends;;1
SESS-12522;2026-08-12 21:19:12;USR-1731;2005-07-27;M;VIP;3;0;600;Card;CS2;4.5;0
SESS-10400;2026-08-20 23:55:23;USR-1605;2005-11-02;M;Bootcamp;8;0;1200;Card;CS2;2.0;0
SESS-15487;2026-08-18 20:47:28;USR-1578;2011-02-07;M;VIP;1;80;200;Cash;CS2;4.5;0
SESS-10513;2026-08-16 23:07:39;USR-1111;2012-11-21;M;Standard;8;640;800;Cash;Minecraft;4.0;0
SESS-13927;2026-08-11 00:05:02;USR-1324;1992-09-26;F;Standard;5;1250;500;Card;Dota 2;;0
SESS-15444;2026-08-15 16:55:25;USR-1006;2005-07-07;M;VIP;2;390;400;Card;Deadlock;;0
SESS-11402;2026-08-21 19:59:47;USR-1035;2005-10-21;M;Bootcamp;2;470;300;Card;Apex Legends;3.0;0
SESS-14745;2026-08-08 14:21:44;USR-1528;1999-03-12;M;PS5;2;0;500;Card;Dota 2;;0
SESS-14559;2026-08-16 14:10:40;USR-1293;2009-09-01;M;Bootcamp;1;0;150;App;Minecraft;;0
SESS-15264;2026-08-05 18:00:26;USR-1468;2003-10-16;M;VIP;3;390;600;App;Dota 2;4.5;0
SESS-13152;2026-08-24 16:55:58;USR-1046;2009-05-04;M;VIP;2;0;400;Cash;Dota 2;4.0;0
SESS-10310;2026-08-14 14:24:50;USR-1776;2009-02-12;M;Bootcamp;3;0;405;App;Minecraft;;1
SESS-12946;2026-08-13 18:10:35;USR-1247;2007-11-19;F;PS5;2;320;500;App;Dota 2;;0
SESS-10559;2026-08-28 12:37:26;USR-1497;2009-02-08;M;Standard;1;60;100;Cash;Dota 2;4.5;0
SESS-11481;2026-08-01 17:26:19;USR-1123;2012-08-03;F;Standard;4;160;400;App;CS2;4.0;0
SESS-11413;2026-08-14 20:52:57;USR-1155;2012-05-12;F;Standard;4;160;400;App;CS2;;0
SESS-12626;2026-08-06 16:42:26;USR-1083;2012-04-25;M;Bootcamp;2;0;300;Cash;CS2;;0
SESS-12914;2026-08-10 08:47:13;USR-1289;2010-10-22;M;Standard;3;251;270;App;Valorant;4.0;1
SESS-11178;2026-08-21 02:37:05;USR-1553;2011-06-07;F;Standard;4;448;360;App;Dota 2;5.0;1
SESS-11913;2026-08-14 23:14:01;USR-1117;2012-06-18;F;PS5;5;0;1250;Card;CS2;5.0;0
SESS-11893;2026-08-03 19:17:20;USR-1142;2010-09-26;M;Standard;3;0;300;App;Minecraft;4.5;0
SESS-14336;2026-08-09 11:15:10;USR-1176;2007-07-13;F;Bootcamp;4;0;600;Card;CS2;;0
SESS-10542;2026-08-07 06:17:23;USR-1534;2003-08-25;M;Bootcamp;3;0;450;Card;Dota 2;5.0;0
SESS-14608;2026-08-17 18:43:24;USR-1095;2010-06-09;M;Standard;2;0;200;Card;Dota 2;;0
SESS-11463;2026-08-15 08:50:28;USR-1540;2010-06-16;M;Standard;2;0;200;Cash;Dota 2;;0
SESS-14596;2026-08-30 05:26:53;USR-1568;2007-09-08;F;VIP;2;0;400;Card;CS2;5.0;0
SESS-14010;2026-08-24 20:46:16;USR-1444;2003-11-22;M;VIP;1;230;200;Card;CS2;;0
SESS-12073;2026-08-15 18:06:49;USR-1090;2010-09-06;M;Standard;1;40;100;Cash;Dota 2;;0
SESS-11103;2026-08-08 20:29:56;USR-1256;2008-02-07;M;Bootcamp;2;0;300;App;CS2;;0
SESS-12250;2026-08-31 17:54:56;USR-1064;2003-01-04;F;Standard;4;0;360;App;Dota 2;4.5;1
SESS-13250;2026-08-03 22:34:58;USR-1136;2010-11-02;M;Standard;3;180;300;Cash;Minecraft;4.5;0
SESS-11134;2026-08-01 14:20:29;USR-1354;2010-03-22;M;VIP;3;0;600;App;Minecraft;;0
SESS-13030;2026-08-01 01:58:35;USR-1035;2005-10-21;M;Standard;8;960;800;App;CS2;;0
SESS-13567;2026-08-18 17:35:15;USR-1006;2005-07-07;1;VIP;4;0;720;Card;CS2;;1
SESS-15115;2026-08-14 18:21:37;USR-1204;2005-10-04;F;Standard;2;0;200;Card;GTA V;;0
SESS-12898;2026-08-30 17:54:20;USR-1359;2004-01-27;M;Standard;4;672;360;App;Valorant;;1
SESS-14464;2026-08-17 18:42:59;USR-1059;2003-11-06;F;Standard;1;168;90;Cash;Apex Legends;4.5;1
SESS-11849;2026-08-15 14:05:35;USR-1111;2012-11-21;M;Bootcamp;1;0;150;Card;Minecraft;;0
SESS-14240;2026-08-13 11:54:51;USR-1062;2008-06-27;F;Standard;1;160;100;Card;CS2;4.0;0
SESS-14800;2026-08-29 16:18:01;USR-1682;2009-01-13;M;Bootcamp;1;40;150;App;Minecraft;5.0;0
SESS-14529;2026-08-19 17:19:07;USR-1148;2008-04-10;F;PS5;8;640;2000;Card;CS2;4.5;0
SESS-10097;2026-08-19 15:23:55;USR-1030;2007-05-18;M;Bootcamp;2;400;300;App;Dota 2;;0
SESS-12124;2026-08-08 21:00:11;USR-1032;2007-01-28;M;Standard;3;480;300;Card;Dota 2;3.0;0
SESS-15501;2026-08-13 11:54:32;USR-1359;2004-01-27;M;Standard;1;160;100;Card;Valorant;4.0;0
